title,author,subject,additional_subjects,first_publish_year,cover_id,cover_url,edition_count,ratings_average,ratings_count,key
Too Many Traitors,Franklin W. Dixon,Adventure,"Mystery, Adventure, series:HardyBoys, collectionID:HBCFS, Children's fiction",1988,9312523,https://covers.openlibrary.org/b/id/9312523-L.jpg,5,,0,/works/OL47828W
The Double-Daring Book for Girls,Andrea J. Buchanan,Adventure,"Girls, practical life, how-to, daring, adventure",2009,,,5,,0,/works/OL15015294W
Il tesoro Della Nave Vichinga,Elisabetta Dami,Adventure,"mystery, Thea Stilton, adventure, Viking ships, Adventure and adventurers",2009,7643885,https://covers.openlibrary.org/b/id/7643885-L.jpg,5,,0,/works/OL16800192W
Computation and visualization for understanding dynamics in geographic domains,May Yuan,Adventure,"Computer network resources, Geodatabases, Geographic information systems, Geography, Remote sensing",2007,2801814,https://covers.openlibrary.org/b/id/2801814-L.jpg,5,,0,/works/OL16930683W
Donkey Kong 64,"Jeff Barton, Mario De Govia, Donato Tica",Adventure,"Donkey Kong 64, Video games, Videogames, Games, Strategy",1999,509769,https://covers.openlibrary.org/b/id/509769-L.jpg,5,,0,/works/OL16797006W
Clash of the Worlds,"Chris Columbus, Ned Vizzini, Chris Rylander",Adventure,"middle grade, magic, family, fantasy worlds, house",2016,7991425,https://covers.openlibrary.org/b/id/7991425-L.jpg,5,,0,/works/OL17715961W
When the Sea Turned to Silver,Grace Lin,Adventure,"Chinese folklore, adventure, folklore, juvenile literature, Adventure stories",2016,7879421,https://covers.openlibrary.org/b/id/7879421-L.jpg,5,,0,/works/OL17592067W
The Princess and the Bubs,"Anamaria Rose, Jerome Emanuel, Anamaria Rose",Adventure,"Children's, Adventure, Fantasy, Funny, Rhyming",2016,7851314,https://covers.openlibrary.org/b/id/7851314-L.jpg,5,,0,/works/OL17575002W
Tourism enterprises and sustainable development,"Leslie, David",Adventure,"Government policy, Sustainable development, International cooperation, Ecotourism, Environmental aspects",2009,14332787,https://covers.openlibrary.org/b/id/14332787-L.jpg,5,,0,/works/OL18724648W
Planet of the Gerks,Nick Ward,Adventure,"Small, Charlie (Fictitious character)vJuvenile fiction, Adventure and adventurers, Diaries, Fiction, Children's fiction",2010,7515681,https://covers.openlibrary.org/b/id/7515681-L.jpg,5,,0,/works/OL17406418W
Princess in disguise,Elizabeth Dawson Baker,Adventure,"Juvenile Fiction, fantasy, adventure, juvenile literature, Characters in literature",2015,9254424,https://covers.openlibrary.org/b/id/9254424-L.jpg,5,,0,/works/OL17095362W
Seeds of Rebellion,Brandon Mull,Adventure,"Action, Adventure, Fantasy, Fantasy Fiction, Fiction",2012,9395209,https://covers.openlibrary.org/b/id/9395209-L.jpg,5,,0,/works/OL17197215W
White Sand 1,"Brandon Sanderson, Rik Hoskin, Julius M. Gopez",Adventure,"Magic, Fantasy, Adventure, Cosmere Universe, graphic novel",2016,14658405,https://covers.openlibrary.org/b/id/14658405-L.jpg,5,,0,/works/OL17352916W
Unlocking the Spell,Elizabeth Dawson Baker,Adventure,"Characters in literature, Magic, Fiction, fantasy, Fairy tales",2012,7414674,https://covers.openlibrary.org/b/id/7414674-L.jpg,5,,0,/works/OL16563992W
Circle of heroes,Adam Jay Epstein,Adventure,"mystery, Animals, Fiction, Fantasy, Wizards",2012,7263280,https://covers.openlibrary.org/b/id/7263280-L.jpg,5,,0,/works/OL16571943W
Quest of Theseus,"Blake A. Hoena, Carolyn Arcabascio",Adventure,"Theseus (greek mythology), Minotaur, Greek mythology, Adventure, Choose your own adventure",2017,12895898,https://covers.openlibrary.org/b/id/12895898-L.jpg,5,,0,/works/OL21139915W
A World Without Heroes,Brandon Mull,Adventure,"Action, Adventure, Fantasy, Fantasy Fiction, Fiction",2011,6712799,https://covers.openlibrary.org/b/id/6712799-L.jpg,5,,0,/works/OL15688543W
"Mars, Inc",Ben Bova,Adventure,"Exploration of Mars (Planet), High Tech, Investment clubs, FICTION, Science Fiction",2013,8116428,https://covers.openlibrary.org/b/id/8116428-L.jpg,5,,0,/works/OL17825115W
The Court of the Dead,"Rick Riordan, Mark Oshiro",Adventure,"Fantasy, Mythology, Young Adult, Fiction, Greek Mythology",2025,15130917,https://covers.openlibrary.org/b/id/15130917-L.jpg,5,,0,/works/OL44071772W
Uprooted,Naomi Novik,Adventure,"Young women, Wizards, Friendship, Fiction, Fiction, fantasy, general",2015,8539161,https://covers.openlibrary.org/b/id/8539161-L.jpg,5,,0,/works/OL17345493W
The Woven Path (Tales from the Wyrd Museum),Robin Jarvis,Adventure,"Fiction, Juvenile fiction, Children's stories, Children's fiction, Fantasy",1995,1056264,https://covers.openlibrary.org/b/id/1056264-L.jpg,4,,0,/works/OL6215746W
The shadow of Albion,"Andre Norton, Rosemary Edghill",Adventure,"Fiction, Time travel in fiction, Time travel, Great Britain in fiction, Supernatural",1999,182790,https://covers.openlibrary.org/b/id/182790-L.jpg,4,,0,/works/OL473298W
Wolf Hunting (Wolf),Jane Lindskold,Adventure,"Fantasy, adventure, wolf, feral children, magic",2006,524594,https://covers.openlibrary.org/b/id/524594-L.jpg,4,,0,/works/OL8048249W
Ride to Raton,Marsha Ward,Adventure,"Western novel, action, adventure, multicultural romance, post Civil War era",2003,1299380,https://covers.openlibrary.org/b/id/1299380-L.jpg,4,,0,/works/OL8149686W
Martians Don't Take Temperatures,Debbie Dadey,Adventure,"Schools, Juvenile fiction, Adventure and adventurers, Adventure, Fiction",1996,1316214,https://covers.openlibrary.org/b/id/1316214-L.jpg,4,,0,/works/OL81160W
The Seventh Scroll,Wilbur Smith,Adventure,"Egypt, Ethiopia, Mummy, Pharaoh, Adventure",1996,7347365,https://covers.openlibrary.org/b/id/7347365-L.jpg,4,,0,/works/OL8108331W
"The eventful narrative of Capt. William Stockell, of his travels, of his various and signal engagements in the land and naval service of His Britannic Majesty, and of the United States",William Stockell,Adventure,"Adventure, Whaling, Adventure and adventurers",1840,,,4,,0,/works/OL7849629W
Cruising Alaska,Larry H. Ludmer,Adventure,"Cruise ships, Guidebooks, Hikes & Walks, Reference, Museums, Tours, Points of Interest",1995,5168984,https://covers.openlibrary.org/b/id/5168984-L.jpg,4,,0,/works/OL8850782W
Zobeljäger und Kosak,Karl May,Adventure,"Fiction, Adventure",1951,3254300,https://covers.openlibrary.org/b/id/3254300-L.jpg,4,,0,/works/OL8530387W
Ninja Gaiden,"F. X. Nine, A.L. Singer",Adventure,"Video Games, Adventure, Ninja, Ancient Mosters, Ninja Gaiden",1990,8640029,https://covers.openlibrary.org/b/id/8640029-L.jpg,4,,0,/works/OL8138140W
Frommer's San Francisco with Kids (Frommer's With Kids),Noelle Salmi,Adventure,"Nonfiction, Travel, Family recreation, Guidebooks, TRAVEL",2005,1239109,https://covers.openlibrary.org/b/id/1239109-L.jpg,4,,0,/works/OL8205625W
Right Ascension,David Derrico,Adventure,"science fiction, space opera, sci-fi, action, adventure",2003,5892410,https://covers.openlibrary.org/b/id/5892410-L.jpg,4,,0,/works/OL9887470W
Frommer's Irreverent Guide to Los Angeles,Jeff Spurrier,Adventure,"Nonfiction, Travel, Guidebooks, TRAVEL, Museums, Tours, Points of Interest",1999,1441879,https://covers.openlibrary.org/b/id/1441879-L.jpg,4,,0,/works/OL8508589W
Life in the French Foreign Legion,Evan McGorman,Adventure,"military, France, adventure, France. Armée, Military life",2000,775308,https://covers.openlibrary.org/b/id/775308-L.jpg,4,,0,/works/OL8341567W
Jigsaw,"Kilworth, Garry",Adventure,"Mythical Animals, Fiction, Islands, Pirates, Children's fiction",2007,11424939,https://covers.openlibrary.org/b/id/11424939-L.jpg,4,,0,/works/OL24705217W
The Swiss Family Robinson,Johann David Wyss,Adventure,Adventure,2004,5965423,https://covers.openlibrary.org/b/id/5965423-L.jpg,4,,0,/works/OL2463047W
Apocalypse Unleashed,Mel Odom,Adventure,"Rapture, Military, Adventure, Suspense",2008,,,4,,0,/works/OL24800592W
Book of Thunder,John Peel,Adventure,"Magic, Juvenile fiction, Unicorns, Fiction, Fantasy",1997,466786,https://covers.openlibrary.org/b/id/466786-L.jpg,4,,0,/works/OL1000309W
Blue water vagabond,Dennis Puleston,Adventure,"Voyages, Travels, Adventure, Sailing",1939,14921899,https://covers.openlibrary.org/b/id/14921899-L.jpg,4,,0,/works/OL10787059W
The Maze of Bones Graphic Novel,Ethan Young,Adventure,"Graphic Novels, Mystery, Adventure, Childrens, Fiction",2023,14858683,https://covers.openlibrary.org/b/id/14858683-L.jpg,4,,0,/works/OL34396417W
Behind That Curtain,Earl Derr Biggers,Adventure,"Police--Hawaii--Honolulu--Fiction, Adventure, Fiction, Charlie Chan (Fictitious character)",2009,14634286,https://covers.openlibrary.org/b/id/14634286-L.jpg,4,,0,/works/OL38078282W
Wicked West,Matthew Davenport,Adventure,"Fiction, Western, LitRPG, Female Lead, Science Fiction",2023,14622926,https://covers.openlibrary.org/b/id/14622926-L.jpg,4,,0,/works/OL38057267W
The nigger of the Narcissus and other stories,Joseph Conrad,Adventure,"Fiction, Adventure, Maritime fiction, Adventure stories, Fiction, general",1950,8178566,https://covers.openlibrary.org/b/id/8178566-L.jpg,4,,0,/works/OL38691W
Across this land,John C. Hudson,Adventure,"Geography, Regionalism, United states, history, North america, geography, United states, historical geography",2002,566951,https://covers.openlibrary.org/b/id/566951-L.jpg,4,,0,/works/OL3945962W
Hell for hire,Rachel Aaron,Adventure,"Adventure, Fantasy",2024,14857606,https://covers.openlibrary.org/b/id/14857606-L.jpg,4,,0,/works/OL37977420W
Jack B. Ninja,Tim McCanna,Adventure,"Age 3-5, Preschool-K, Jack B. Ninja, 2018, Children",2018,9159786,https://covers.openlibrary.org/b/id/9159786-L.jpg,4,,0,/works/OL19746265W
Teaching geography in secondary schools,Margaret Smith,Adventure,"Study and teaching (Secondary), Geography, Geography, study and teaching, Géographie, Étude et enseignement (Secondaire)",2002,,,4,,0,/works/OL19614616W
No man's land,Pete Ayrton,Adventure,"World War, 1914-1918, Literary collections, Fiction, War stories, World war, 1914-1918, fiction",2014,8967716,https://covers.openlibrary.org/b/id/8967716-L.jpg,4,,0,/works/OL19984424W
Ninth City burning,J. Patrick Black,Adventure,"Human-alien encounters, Fiction, Fiction, science fiction, action & adventure, Fiction, science fiction, military, Fiction, science fiction, general",2016,10204395,https://covers.openlibrary.org/b/id/10204395-L.jpg,4,,0,/works/OL20036955W
Winterborne Home for Vengeance and Valor,Ally Carter,Adventure,"Children's fiction, Mystery, Adventure, Missing heirs",2020,10670215,https://covers.openlibrary.org/b/id/10670215-L.jpg,4,,0,/works/OL20756733W
Trespassers,Breena Bard,Adventure,"Summer, Adventure, Mystery",2020,10175642,https://covers.openlibrary.org/b/id/10175642-L.jpg,4,,0,/works/OL20860339W
The Girl Who Fell Out of the Sky,"Victoria Forester, Cassandra Morris",Adventure,"Adventure, fiction, Science Fiction, Fantasy, Magic",2020,10177519,https://covers.openlibrary.org/b/id/10177519-L.jpg,4,,0,/works/OL20861685W
Cultural geography in practice,Alison Blunt,Adventure,"Hikes & Walks, Budget, Road Travel, Anthropogeographie, Museums, Tours, Points of Interest",2003,8634393,https://covers.openlibrary.org/b/id/8634393-L.jpg,4,,0,/works/OL19838977W
First Knight,Elizabeth Chadwick,Adventure,"Knights and knighthood, Arthurian romances, Fiction, Action, Adventure",1995,12636194,https://covers.openlibrary.org/b/id/12636194-L.jpg,4,,0,/works/OL1968547W
To shake the sleeping self,Jedidiah Jenkins,Adventure,"Travel, Cycling, Description and travel, America, description and travel, nyt:combined-print-and-e-book-nonfiction=2018-10-21",2018,11556927,https://covers.openlibrary.org/b/id/11556927-L.jpg,4,,0,/works/OL19763522W
The island of adventure / The castle of adventure / The valley of adventure,Enid Blyton,Adventure,"Juvenile fiction, Adventure",1987,14593269,https://covers.openlibrary.org/b/id/14593269-L.jpg,4,,0,/works/OL1949273W
The soul continuum,Simon West-Bulford,Adventure,"FICTION / Science Fiction / Adventure, Immortality, Fiction, Cloning, Future life",2015,10808477,https://covers.openlibrary.org/b/id/10808477-L.jpg,4,,0,/works/OL22320281W
When a Man's a Man,"Harold Bell Wright, Elsberry W. Reynolds",Adventure,"Harold Bell Wright, Christian, Fiction, American, Adult Classic",1916,5834964,https://covers.openlibrary.org/b/id/5834964-L.jpg,4,,0,/works/OL50880W
The Icewind Dale Trilogy,R. A. Salvatore,Adventure,"Fiction, Fantasy, Epic Fantasy, Epic, Elves",1999,546945,https://covers.openlibrary.org/b/id/546945-L.jpg,4,,0,/works/OL516717W
Dragonslayer,Wayland Drew,Adventure,"Fantasy fiction, Fantasy, Adventure, Sword and Sorcery, Magic",1981,6492187,https://covers.openlibrary.org/b/id/6492187-L.jpg,4,,0,/works/OL4566775W
Stories of Adventure,Jack London,Adventure,"Collected works, Adventure, Fiction, Short stories",1980,6908885,https://covers.openlibrary.org/b/id/6908885-L.jpg,4,,0,/works/OL14943126W
Hidden Mickey 1,"Nancy Temple Rodrigue, David W. Smith",Adventure,"disney, walt disney, disneyland, mickey mouse, hidden mickey",2009,6387537,https://covers.openlibrary.org/b/id/6387537-L.jpg,4,,0,/works/OL15165111W
Jungle safari,Edward Packard,Adventure,"Adventure, Safaris, Children's fiction, Choose-your-own stories, Adventure game-books / choose your own adventure",1983,12689041,https://covers.openlibrary.org/b/id/12689041-L.jpg,4,,0,/works/OL14990827W
"Rain, Rain, Come Again",Ann Braybrooks,Adventure,"Fiction, Juvenile works, Juvenile fiction, juvenile audience, rain",1996,8742066,https://covers.openlibrary.org/b/id/8742066-L.jpg,4,,0,/works/OL15631683W
Lost in Gator Swamp,Franklin W. Dixon,Adventure,"Mystery, Adventure, Swamps, Children's fiction, Mystery and detective stories",1997,9312538,https://covers.openlibrary.org/b/id/9312538-L.jpg,4,,0,/works/OL15547252W
Night Vision,Randy Wayne White,Adventure,"Doc Ford (Fictitious character), Suspense, Adventure, Mystery & Detective, Marine biologists",2011,6678490,https://covers.openlibrary.org/b/id/6678490-L.jpg,4,,0,/works/OL15646450W
Two Against the North,Farley Mowat,Adventure,"Juvenile Fiction, YA, Young adult, Fiction, Stories",1972,13268032,https://covers.openlibrary.org/b/id/13268032-L.jpg,4,,0,/works/OL15391819W
Trail of Storms,Marsha Ward,Adventure,"Western novel, action, adventure, Civil War, Western migration",2009,9196769,https://covers.openlibrary.org/b/id/9196769-L.jpg,4,,0,/works/OL16092489W
Top 10 San Diego,Pamela L. Barrus,Adventure,"Guidebooks, Hikes & Walks, Reference, Museums, Tours, Points of Interest, TRAVEL",2011,9781248,https://covers.openlibrary.org/b/id/9781248-L.jpg,4,,0,/works/OL16960588W
Frame-up,Jill Elizabeth Nelson,Adventure,"Christian Romance, Millionaires, Single mothers, Murderers, Survival Fiction",2014,7991651,https://covers.openlibrary.org/b/id/7991651-L.jpg,4,,0,/works/OL17716155W
"My Hero Academia, Vol. 3",Kohei Horikoshi,Adventure,"manga, action, adventure, action-adventure, comedy",2015,8491079,https://covers.openlibrary.org/b/id/8491079-L.jpg,4,,0,/works/OL17716363W
Legacy of Secrets,Ridley Pearson,Adventure,"Fiction, fantasy, magic, disney, YA",2016,7990320,https://covers.openlibrary.org/b/id/7990320-L.jpg,4,,0,/works/OL17714999W
Princess Between Worlds,Elizabeth Dawson Baker,Adventure,"fantasy, adventure, Wide-awake princess series, juvenile literature, Juvenile fiction",2016,7414670,https://covers.openlibrary.org/b/id/7414670-L.jpg,4,,0,/works/OL17335947W
Tales of the Great Beasts (Spirit Animals #0.5),"Brandon Mull, Nick Eliopulos, Billy Merrell, Gavin Brown, Emily Seife",Adventure,"Adventure, Animals, Fantasy, Fantasy Fiction, Fiction",2014,10194150,https://covers.openlibrary.org/b/id/10194150-L.jpg,4,,0,/works/OL17353053W
Las Vegas for dummies,Rick Garman,Adventure,"Guidebooks, Description and travel, Reference, Museums, Tours, Points of Interest, TRAVEL",2010,9791876,https://covers.openlibrary.org/b/id/9791876-L.jpg,4,,0,/works/OL16956388W
Secrets of the crown,Adam Jay Epstein,Adventure,"mystery, Animals, Fiction, Fantasy, Wizards",2011,7318545,https://covers.openlibrary.org/b/id/7318545-L.jpg,4,,0,/works/OL15920495W
Gerald and the Wee People,Greta Burroughs,Adventure,"friends, magic, enchantment, fantasy, kid's book",2010,6946151,https://covers.openlibrary.org/b/id/6946151-L.jpg,4,,0,/works/OL16102508W
Persona,Genevieve Valentine,Adventure,"Diplomacy, Survival, Political, Paparazzi, FICTION",2015,8209074,https://covers.openlibrary.org/b/id/8209074-L.jpg,4,,0,/works/OL17116387W
Awesome Sega Genesis Secrets II,J. Douglas Arnold,Adventure,"Sega Genesis, SG, Sega MegaDrive, MegaDrive, Mega-Drive",1993,8154887,https://covers.openlibrary.org/b/id/8154887-L.jpg,4,,0,/works/OL17883518W
Aspects of teaching secondary geography,Margaret Smith,Adventure,"Study and teaching (Secondary), Geography, Geography, study and teaching, Géographie, Étude et enseignement (Secondaire)",2002,9621136,https://covers.openlibrary.org/b/id/9621136-L.jpg,4,,0,/works/OL17998598W
Arcade Catastrophe,Brandon Mull,Adventure,"Adventure, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction",2012,9318539,https://covers.openlibrary.org/b/id/9318539-L.jpg,4,,0,/works/OL16688624W
The Suicide Exhibition,Justin Richards,Adventure,"World War (1939-1945) fast (OCoLC)fst01180924, World War, 1939-1945, Fiction, World war, 1939-1945, fiction, Fiction, science fiction, general",2013,7766588,https://covers.openlibrary.org/b/id/7766588-L.jpg,4,,0,/works/OL17532471W
Caravan,Lady Eleanor Smith,Adventure,"English Authors, Fiction, Classic, British, Literature",1942,9836975,https://covers.openlibrary.org/b/id/9836975-L.jpg,4,,0,/works/OL159961W
The Mark of Athena Graphic Novel,Robert Venditti,Adventure,"Serie:The_Heroes_of_Olympus_Graphic_Novels, Graphic Novels & Comics, Kids, Graphic Novels, Mythology",2023,13298787,https://covers.openlibrary.org/b/id/13298787-L.jpg,4,,0,/works/OL34276643W
